unit,attribute,category,reference_count,seed_count,reference_share,seed_share,abs_pp_diff,target_provenance,smoothing_mode
person,education_level,high_school_or_equivalent,25.0,1196.0,0.041666666666666664,0.1110904699981423,6.942380333147563,direct_da,direct
person,education_level,postsecondary_certificate_diploma_or_degree,555.0,9224.0,0.925,0.8567713171094186,6.822868289058148,direct_da,direct
person,labour_force_status,employed,575.0,9010.0,0.71875,0.7000233082122601,1.872669178773989,direct_da,direct
person,labour_force_status,unemployed,50.0,1039.0,0.0625,0.08072410846088104,1.8224108460881046,direct_da,direct
person,labour_force_status,not_in_labour_force,175.0,2822.0,0.21875,0.21925258332685882,0.05025833268588187,direct_da,direct
person,household_income,lt_20k,180.0,2177.0,0.225,0.16913992696760158,5.5860073032398425,direct_da,direct
person,household_income,20k_to_59k,420.0,7248.0,0.525,0.5631264082044907,3.8126408204490647,direct_da,direct
person,household_income,60k_to_99k,140.0,2499.0,0.175,0.1941574081267967,1.9157408126796698,direct_da,direct
person,household_income,100k_plus,60.0,947.0,0.075,0.07357625670111102,0.14237432988889742,direct_da,direct
household,tenure,owner,145.0,2381.0,0.2457627118644068,0.2763463324048282,3.058362054042141,direct_da,direct
household,tenure,renter_or_band,445.0,6235.0,0.7542372881355932,0.7236536675951718,3.058362054042141,direct_da,direct
household,dwelling_type,single_detached_house,0.0,7.0,0.0,0.0008127249506559852,0.08127249506559851,direct_da,direct
household,dwelling_type,apartment,500.0,8157.0,0.8849557522123894,0.9470567746429815,6.210102243059213,direct_da,direct
household,dwelling_type,other_dwelling,65.0,449.0,0.11504424778761062,0.052130500406362475,6.291374738124814,direct_da,direct
person,citizenship_status,canadian_citizen,705.0,12751.0,0.75,0.8270740092106117,7.707400921061169,direct_da,direct
person,citizenship_status,not_canadian_citizen,235.0,2666.0,0.25,0.17292599078938833,7.707400921061167,direct_da,direct
person,immigrant_status,non_immigrant,595.0,10620.0,0.6296296296296297,0.688849970811442,5.92203411818123,direct_da,direct
person,immigrant_status,immigrant,180.0,3273.0,0.19047619047619047,0.21229811247324382,2.182192199705335,direct_da,direct
person,immigrant_status,non_permanent_resident,170.0,1524.0,0.17989417989417988,0.09885191671531426,8.104226317886562,direct_da,direct
person,commute_mode,private_vehicle,75.0,0.0,0.3191489361702128,0.0,31.914893617021278,direct_da,direct
person,commute_mode,public_transit,65.0,1556.0,0.2765957446808511,0.9835651074589128,70.69693627780617,direct_da,direct
person,commute_mode,active_transport,85.0,0.0,0.3617021276595745,0.0,36.17021276595745,direct_da,direct
person,commute_mode,other_method,10.0,26.0,0.0425531914893617,0.01643489254108723,2.611829894827447,direct_da,direct
person,commute_duration,lt_15_min,55.0,1397.0,0.22916666666666666,0.24448722436121806,1.5320557694551402,direct_da,direct
person,commute_duration,15_to_29_min,115.0,2281.0,0.4791666666666667,0.3991949597479874,7.997170691867927,direct_da,direct
person,commute_duration,30_to_44_min,60.0,1678.0,0.25,0.2936646832341617,4.366468323416173,direct_da,direct
person,commute_duration,45_to_59_min,10.0,358.0,0.041666666666666664,0.06265313265663283,2.0986465989966168,direct_da,direct
person,commute_duration,60_plus_min,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,no_bedroom,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,1_bedroom,315.0,3529.0,0.6237623762376238,0.40958681522748375,21.417556101014,direct_da,direct
household,bedrooms,2_bedrooms,95.0,3018.0,0.18811881188118812,0.3502785515320334,16.21597396508453,direct_da,direct
household,bedrooms,3_bedrooms,95.0,1729.0,0.18811881188118812,0.2006731662024141,1.255435432122598,direct_da,direct
household,bedrooms,4plus_bedrooms,0.0,340.0,0.0,0.03946146703806871,3.9461467038068707,direct_da,direct
household,period_built,1945_or_before,230.0,2422.0,0.21904761904761905,0.2811049210770659,6.205730202944687,direct_da,direct
household,period_built,1946_to_1960,230.0,2178.0,0.21904761904761905,0.2527855153203343,3.373789627271523,direct_da,direct
household,period_built,1961_to_1970,190.0,1297.0,0.18095238095238095,0.1505338904363974,3.0418490515983554,direct_da,direct
household,period_built,1971_to_1980,190.0,1257.0,0.18095238095238095,0.14589136490250695,3.5061016049873994,direct_da,direct
household,period_built,1981_to_1990,70.0,526.0,0.06666666666666667,0.06104921077065924,0.5617455896007428,direct_da,direct
household,period_built,1991_to_1995,55.0,336.0,0.05238095238095238,0.03899721448467967,1.3383737896272716,direct_da,direct
household,period_built,1996_to_2000,55.0,296.0,0.05238095238095238,0.034354688950789226,1.8026263430163156,direct_da,direct
household,period_built,2001_to_2005,10.0,65.0,0.009523809523809525,0.0075441039925719594,0.19797055312375653,direct_da,direct
household,period_built,2006_to_2010,10.0,67.0,0.009523809523809525,0.007776230269266481,0.17475792545430438,direct_da,direct
household,period_built,2011_to_2015,0.0,37.0,0.0,0.004294336118848653,0.42943361188486534,direct_da,direct
household,period_built,2016_to_2021,10.0,135.0,0.009523809523809525,0.015668523676880222,0.6144714153070697,direct_da,direct
household,dwelling_condition,regular_maintenance,278.0,4582.0,0.4793103448275862,0.5318012999071495,5.249095507956331,direct_da,direct
household,dwelling_condition,minor_repairs,277.0,3225.0,0.47758620689655173,0.37430362116991645,10.328258572663529,direct_da,direct
household,dwelling_condition,major_repairs,25.0,809.0,0.04310344827586207,0.09389507892293407,5.0791630647072,direct_da,direct
household,core_housing_need,not_in_core_need,450.0,7582.0,0.8737864077669902,0.9145958986731001,4.080949090610986,direct_da,direct
household,core_housing_need,in_core_need,65.0,708.0,0.1262135922330097,0.08540410132689988,4.080949090610983,direct_da,direct
person,sex,female,300.0,7792.0,0.5,0.5012221793387367,0.12221793387366953,direct_da,direct
person,sex,male,300.0,7754.0,0.5,0.49877782066126336,0.12221793387366398,direct_da,direct
person,age_group,0_to_4,30.0,1298.0,0.05,0.08349414640421973,3.349414640421973,direct_da,direct
person,age_group,5_to_14,50.0,1377.0,0.08333333333333333,0.08857583944423003,0.5242506110896703,direct_da,direct
person,age_group,15_to_24,55.0,2105.0,0.09166666666666666,0.13540460568635018,4.3737939019683525,direct_da,direct
person,age_group,25_to_34,190.0,4423.0,0.31666666666666665,0.2845104850122218,3.215618165444484,direct_da,direct
person,age_group,35_to_39,60.0,1502.0,0.1,0.09661649298855012,0.33835070114498905,direct_da,direct
person,age_group,40_to_44,45.0,1368.0,0.075,0.08799691238903898,1.2996912389038981,direct_da,direct
person,age_group,45_to_49,40.0,865.0,0.06666666666666667,0.05564132252669497,1.1025344139971693,direct_da,direct
person,age_group,50_to_54,30.0,1009.0,0.05,0.06490415540975171,1.4904155409751707,direct_da,direct
person,age_group,55_to_59,30.0,958.0,0.05,0.06162356876366911,1.1623568763669108,direct_da,direct
person,age_group,60_to_64,30.0,641.0,0.05,0.04123247137527338,0.8767528624726622,direct_da,direct
person,age_group,65_to_69,15.0,0.0,0.025,0.0,2.5,direct_da,direct
person,age_group,70_to_74,10.0,0.0,0.016666666666666666,0.0,1.6666666666666667,direct_da,direct
person,age_group,75_to_79,5.0,0.0,0.008333333333333333,0.0,0.8333333333333334,direct_da,direct
person,age_group,80_to_84,5.0,0.0,0.008333333333333333,0.0,0.8333333333333334,direct_da,direct
person,age_group,85_plus,5.0,0.0,0.008333333333333333,0.0,0.8333333333333334,direct_da,direct
household,household_type,couple_with_children,55.0,1285.0,0.16666666666666666,0.14914113277623026,1.7525533890436402,direct_da,direct
household,household_type,couple_without_children,75.0,1928.0,0.22727272727272727,0.22376973073351902,0.3502996539208242,direct_da,direct
household,household_type,one_parent,15.0,415.0,0.045454545454545456,0.04816620241411328,0.2711656959567821,direct_da,direct
household,household_type,one_person,160.0,4401.0,0.48484848484848486,0.5107938718662952,2.594538701781035,direct_da,direct
household,household_type,other,25.0,587.0,0.07575757575757576,0.06812906220984215,0.7628513547733612,direct_da,direct
household,household_size,1,160.0,4401.0,0.47761194029850745,0.5107938718662952,3.3181931567787757,direct_da,direct
household,household_size,2,100.0,2597.0,0.29850746268656714,0.30141597028783657,0.2908507601269428,direct_da,direct
household,household_size,3,36.0,802.0,0.10746268656716418,0.09308263695450325,1.4380049612660928,direct_da,direct
household,household_size,4,30.0,596.0,0.08955223880597014,0.06917363045496751,2.037860835100264,direct_da,direct
household,household_size,5plus,9.0,220.0,0.026865671641791045,0.0255338904363974,0.13317812053936437,direct_da,direct
person,education_level,no_certificate_or_diploma,15.0,346.0,0.037037037037037035,0.032138212892439164,0.48988241445978714,direct_da,direct
person,education_level,high_school_or_equivalent,25.0,1196.0,0.06172839506172839,0.1110904699981423,4.936207493641391,direct_da,direct
person,education_level,postsecondary_certificate_diploma_or_degree,365.0,9224.0,0.9012345679012346,0.8567713171094186,4.446325079181602,direct_da,direct
person,labour_force_status,employed,375.0,9010.0,0.7281553398058253,0.7000233082122601,2.8132031593565143,direct_da,direct
person,labour_force_status,unemployed,25.0,1039.0,0.04854368932038835,0.08072410846088104,3.2180419140492695,direct_da,direct
person,labour_force_status,not_in_labour_force,115.0,2822.0,0.22330097087378642,0.21925258332685882,0.4048387546927601,direct_da,direct
person,household_income,lt_20k,105.0,2177.0,0.20388349514563106,0.16913992696760158,3.4743568178029482,direct_da,direct
person,household_income,20k_to_59k,260.0,7248.0,0.5048543689320388,0.5631264082044907,5.827203927245184,direct_da,direct
person,household_income,60k_to_99k,120.0,2499.0,0.23300970873786409,0.1941574081267967,3.8852300611067396,direct_da,direct
person,household_income,100k_plus,30.0,947.0,0.05825242718446602,0.07357625670111102,1.5323829516645002,direct_da,direct
household,tenure,owner,125.0,2381.0,0.38461538461538464,0.2763463324048282,10.826905221055643,direct_da,direct
household,tenure,renter_or_band,200.0,6235.0,0.6153846153846154,0.7236536675951718,10.826905221055638,direct_da,direct
household,dwelling_type,single_detached_house,0.0,7.0,0.0,0.0008127249506559852,0.08127249506559851,direct_da,direct
household,dwelling_type,apartment,320.0,8157.0,0.9846153846153847,0.9470567746429815,3.7558609972403123,direct_da,direct
household,dwelling_type,other_dwelling,5.0,449.0,0.015384615384615385,0.052130500406362475,3.674588502174709,direct_da,direct
person,citizenship_status,canadian_citizen,480.0,12751.0,0.7559055118110236,0.8270740092106117,7.116849739958808,direct_da,direct
person,citizenship_status,not_canadian_citizen,155.0,2666.0,0.2440944881889764,0.17292599078938833,7.1168497399588055,direct_da,direct
person,immigrant_status,non_immigrant,360.0,10620.0,0.5714285714285714,0.688849970811442,11.742139938287055,direct_da,direct
person,immigrant_status,immigrant,165.0,3273.0,0.2619047619047619,0.21229811247324382,4.96066494315181,direct_da,direct
person,immigrant_status,non_permanent_resident,105.0,1524.0,0.16666666666666666,0.09885191671531426,6.781474995135239,direct_da,direct
person,commute_mode,private_vehicle,70.0,0.0,0.3888888888888889,0.0,38.88888888888889,direct_da,direct
person,commute_mode,public_transit,50.0,1556.0,0.2777777777777778,0.9835651074589128,70.5787329681135,direct_da,direct
person,commute_mode,active_transport,50.0,0.0,0.2777777777777778,0.0,27.77777777777778,direct_da,direct
person,commute_mode,other_method,10.0,26.0,0.05555555555555555,0.01643489254108723,3.912066301446832,direct_da,direct
person,commute_duration,lt_15_min,45.0,1397.0,0.2571428571428571,0.24448722436121806,1.265563278163906,direct_da,direct
person,commute_duration,15_to_29_min,60.0,2281.0,0.34285714285714286,0.3991949597479874,5.633781689084455,direct_da,direct
person,commute_duration,30_to_44_min,55.0,1678.0,0.3142857142857143,0.2936646832341617,2.062103105155255,direct_da,direct
person,commute_duration,45_to_59_min,15.0,358.0,0.08571428571428572,0.06265313265663283,2.3061153057652883,direct_da,direct
person,commute_duration,60_plus_min,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,no_bedroom,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,1_bedroom,145.0,3529.0,0.453125,0.40958681522748375,4.353818477251625,direct_da,direct
household,bedrooms,2_bedrooms,85.0,3018.0,0.265625,0.3502785515320334,8.46535515320334,direct_da,direct
household,bedrooms,3_bedrooms,65.0,1729.0,0.203125,0.2006731662024141,0.24518337975859006,direct_da,direct
household,bedrooms,4plus_bedrooms,25.0,340.0,0.078125,0.03946146703806871,3.8663532961931293,direct_da,direct
household,period_built,1945_or_before,150.0,2422.0,0.2608695652173913,0.2811049210770659,2.023535585967462,direct_da,direct
household,period_built,1946_to_1960,150.0,2178.0,0.2608695652173913,0.2527855153203343,0.8084049897057022,direct_da,direct
household,period_built,1961_to_1970,80.0,1297.0,0.1391304347826087,0.1505338904363974,1.1403455653788697,direct_da,direct
household,period_built,1971_to_1980,80.0,1257.0,0.1391304347826087,0.14589136490250695,0.6760930119898256,direct_da,direct
household,period_built,1981_to_1990,25.0,526.0,0.043478260869565216,0.06104921077065924,1.7570949901094022,direct_da,direct
household,period_built,1991_to_1995,30.0,336.0,0.05217391304347826,0.03899721448467967,1.3176698558798592,direct_da,direct
household,period_built,1996_to_2000,30.0,296.0,0.05217391304347826,0.034354688950789226,1.7819224092689032,direct_da,direct
household,period_built,2001_to_2005,10.0,65.0,0.017391304347826087,0.0075441039925719594,0.9847200355254129,direct_da,direct
household,period_built,2006_to_2010,0.0,67.0,0.0,0.007776230269266481,0.7776230269266481,direct_da,direct
household,period_built,2011_to_2015,0.0,37.0,0.0,0.004294336118848653,0.42943361188486534,direct_da,direct
household,period_built,2016_to_2021,20.0,135.0,0.034782608695652174,0.015668523676880222,1.9114085018771951,direct_da,direct
household,dwelling_condition,regular_maintenance,142.0,4582.0,0.4369230769230769,0.5318012999071495,9.487822298407261,direct_da,direct
household,dwelling_condition,minor_repairs,143.0,3225.0,0.44,0.37430362116991645,6.5696378830083555,direct_da,direct
household,dwelling_condition,major_repairs,40.0,809.0,0.12307692307692308,0.09389507892293407,2.9181844153989016,direct_da,direct
household,core_housing_need,not_in_core_need,280.0,7582.0,0.8888888888888888,0.9145958986731001,2.5707009784211254,direct_da,direct
household,core_housing_need,in_core_need,35.0,708.0,0.1111111111111111,0.08540410132689988,2.5707009784211228,direct_da,direct
person,sex,female,200.0,7792.0,0.5,0.5012221793387367,0.12221793387366953,direct_da,direct
person,sex,male,200.0,7754.0,0.5,0.49877782066126336,0.12221793387366398,direct_da,direct
person,age_group,0_to_4,25.0,1298.0,0.0625,0.08349414640421973,2.099414640421973,direct_da,direct
person,age_group,5_to_14,45.0,1377.0,0.1125,0.08857583944423003,2.392416055576997,direct_da,direct
person,age_group,15_to_24,40.0,2105.0,0.1,0.13540460568635018,3.5404605686350177,direct_da,direct
person,age_group,25_to_34,105.0,4423.0,0.2625,0.2845104850122218,2.2010485012221803,direct_da,direct
person,age_group,35_to_39,40.0,1502.0,0.1,0.09661649298855012,0.33835070114498905,direct_da,direct
person,age_group,40_to_44,45.0,1368.0,0.1125,0.08799691238903898,2.4503087610961023,direct_da,direct
person,age_group,45_to_49,30.0,865.0,0.075,0.05564132252669497,1.9358677473305024,direct_da,direct
person,age_group,50_to_54,10.0,1009.0,0.025,0.06490415540975171,3.990415540975171,direct_da,direct
person,age_group,55_to_59,15.0,958.0,0.0375,0.06162356876366911,2.4123568763669114,direct_da,direct
person,age_group,60_to_64,20.0,641.0,0.05,0.04123247137527338,0.8767528624726622,direct_da,direct
person,age_group,65_to_69,15.0,0.0,0.0375,0.0,3.75,direct_da,direct
person,age_group,70_to_74,5.0,0.0,0.0125,0.0,1.25,direct_da,direct
person,age_group,75_to_79,5.0,0.0,0.0125,0.0,1.25,direct_da,direct
person,age_group,80_to_84,0.0,0.0,0.0,0.0,0.0,direct_da,direct
person,age_group,85_plus,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,household_type,couple_with_children,45.0,1285.0,0.2571428571428571,0.14914113277623026,10.800172436662686,direct_da,direct
household,household_type,couple_without_children,40.0,1928.0,0.22857142857142856,0.22376973073351902,0.4801697837909541,direct_da,direct
household,household_type,one_parent,5.0,415.0,0.02857142857142857,0.04816620241411328,1.9594773842684705,direct_da,direct
household,household_type,one_person,65.0,4401.0,0.37142857142857144,0.5107938718662952,13.936530043772377,direct_da,direct
household,household_type,other,20.0,587.0,0.11428571428571428,0.06812906220984215,4.615665207587213,direct_da,direct
household,household_size,1,65.0,4401.0,0.3611111111111111,0.5107938718662952,14.96827607551841,direct_da,direct
household,household_size,2,59.0,2597.0,0.3277777777777778,0.30141597028783657,2.6361807489941214,direct_da,direct
household,household_size,3,15.0,802.0,0.08333333333333333,0.09308263695450325,0.9749303621169922,direct_da,direct
household,household_size,4,26.0,596.0,0.14444444444444443,0.06917363045496751,7.527081398947693,direct_da,direct
household,household_size,5plus,15.0,220.0,0.08333333333333333,0.0255338904363974,5.779944289693593,direct_da,direct
person,education_level,no_certificate_or_diploma,0.0,346.0,0.0,0.032138212892439164,3.213821289243916,direct_da,direct
person,education_level,high_school_or_equivalent,15.0,1196.0,0.05084745762711865,0.1110904699981423,6.024301237102366,direct_da,direct
person,education_level,postsecondary_certificate_diploma_or_degree,280.0,9224.0,0.9491525423728814,0.8567713171094186,9.238122526346281,direct_da,direct
person,labour_force_status,employed,275.0,9010.0,0.8461538461538461,0.7000233082122601,14.613053794158603,direct_da,direct
person,labour_force_status,unemployed,30.0,1039.0,0.09230769230769231,0.08072410846088104,1.1583583846811267,direct_da,direct
person,labour_force_status,not_in_labour_force,20.0,2822.0,0.06153846153846154,0.21925258332685882,15.771412178839729,direct_da,direct
person,household_income,lt_20k,60.0,2177.0,0.18461538461538463,0.16913992696760158,1.5475457647783046,direct_da,direct
person,household_income,20k_to_59k,160.0,7248.0,0.49230769230769234,0.5631264082044907,7.081871589679833,direct_da,direct
person,household_income,60k_to_99k,75.0,2499.0,0.23076923076923078,0.1941574081267967,3.6611822642434095,direct_da,direct
person,household_income,100k_plus,30.0,947.0,0.09230769230769231,0.07357625670111102,1.873143560658129,direct_da,direct
household,tenure,owner,95.0,2381.0,0.5,0.2763463324048282,22.36536675951718,direct_da,direct
household,tenure,renter_or_band,95.0,6235.0,0.5,0.7236536675951718,22.36536675951718,direct_da,direct
household,dwelling_type,single_detached_house,0.0,7.0,0.0,0.0008127249506559852,0.08127249506559851,direct_da,direct
household,dwelling_type,apartment,165.0,8157.0,0.9166666666666666,0.9470567746429815,3.0390107976314917,direct_da,direct
household,dwelling_type,other_dwelling,15.0,449.0,0.08333333333333333,0.052130500406362475,3.1202832926970854,direct_da,direct
person,citizenship_status,canadian_citizen,325.0,12751.0,0.6989247311827957,0.8270740092106117,12.814927802781595,direct_da,direct
person,citizenship_status,not_canadian_citizen,140.0,2666.0,0.3010752688172043,0.17292599078938833,12.814927802781598,direct_da,direct
person,immigrant_status,non_immigrant,275.0,10620.0,0.5913978494623656,0.688849970811442,9.745212134907632,direct_da,direct
person,immigrant_status,immigrant,95.0,3273.0,0.20430107526881722,0.21229811247324382,0.7997037204426599,direct_da,direct
person,immigrant_status,non_permanent_resident,95.0,1524.0,0.20430107526881722,0.09885191671531426,10.544915855350295,direct_da,direct
person,commute_mode,private_vehicle,35.0,0.0,0.28,0.0,28.000000000000004,direct_da,direct
person,commute_mode,public_transit,55.0,1556.0,0.44,0.9835651074589128,54.35651074589127,direct_da,direct
person,commute_mode,active_transport,35.0,0.0,0.28,0.0,28.000000000000004,direct_da,direct
person,commute_mode,other_method,0.0,26.0,0.0,0.01643489254108723,1.643489254108723,direct_da,direct
person,commute_duration,lt_15_min,15.0,1397.0,0.13043478260869565,0.24448722436121806,11.40524417525224,direct_da,direct
person,commute_duration,15_to_29_min,45.0,2281.0,0.391304347826087,0.3991949597479874,0.7890611921900437,direct_da,direct
person,commute_duration,30_to_44_min,55.0,1678.0,0.4782608695652174,0.2936646832341617,18.459618633105567,direct_da,direct
person,commute_duration,45_to_59_min,0.0,358.0,0.0,0.06265313265663283,6.265313265663283,direct_da,direct
person,commute_duration,60_plus_min,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,no_bedroom,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,1_bedroom,55.0,3529.0,0.2894736842105263,0.40958681522748375,12.011313101695741,direct_da,direct
household,bedrooms,2_bedrooms,65.0,3018.0,0.34210526315789475,0.3502785515320334,0.8173288374138665,direct_da,direct
household,bedrooms,3_bedrooms,40.0,1729.0,0.21052631578947367,0.2006731662024141,0.9853149587059573,direct_da,direct
household,bedrooms,4plus_bedrooms,30.0,340.0,0.15789473684210525,0.03946146703806871,11.843326980403655,direct_da,direct
household,period_built,1945_or_before,140.0,2422.0,0.4117647058823529,0.2811049210770659,13.0659784805287,direct_da,direct
household,period_built,1946_to_1960,140.0,2178.0,0.4117647058823529,0.2527855153203343,15.897919056201864,direct_da,direct
household,period_built,1961_to_1970,25.0,1297.0,0.07352941176470588,0.1505338904363974,7.700447867169151,direct_da,direct
household,period_built,1971_to_1980,25.0,1257.0,0.07352941176470588,0.14589136490250695,7.236195313780107,direct_da,direct
household,period_built,1981_to_1990,0.0,526.0,0.0,0.06104921077065924,6.1049210770659235,direct_da,direct
household,period_built,1991_to_1995,0.0,336.0,0.0,0.03899721448467967,3.8997214484679668,direct_da,direct
household,period_built,1996_to_2000,0.0,296.0,0.0,0.034354688950789226,3.4354688950789227,direct_da,direct
household,period_built,2001_to_2005,10.0,65.0,0.029411764705882353,0.0075441039925719594,2.1867660713310393,direct_da,direct
household,period_built,2006_to_2010,0.0,67.0,0.0,0.007776230269266481,0.7776230269266481,direct_da,direct
household,period_built,2011_to_2015,0.0,37.0,0.0,0.004294336118848653,0.42943361188486534,direct_da,direct
household,period_built,2016_to_2021,0.0,135.0,0.0,0.015668523676880222,1.5668523676880222,direct_da,direct
household,dwelling_condition,regular_maintenance,78.0,4582.0,0.4105263157894737,0.5318012999071495,12.127498411767585,direct_da,direct
household,dwelling_condition,minor_repairs,77.0,3225.0,0.4052631578947368,0.37430362116991645,3.095953672482038,direct_da,direct
household,dwelling_condition,major_repairs,35.0,809.0,0.18421052631578946,0.09389507892293407,9.03154473928554,direct_da,direct
household,core_housing_need,not_in_core_need,190.0,7582.0,1.0,0.9145958986731001,8.54041013268999,direct_da,direct
household,core_housing_need,in_core_need,0.0,708.0,0.0,0.08540410132689988,8.540410132689988,direct_da,direct
person,sex,female,360.0,7792.0,0.5333333333333333,0.5012221793387367,3.211115399459663,direct_da,direct
person,sex,male,315.0,7754.0,0.4666666666666667,0.49877782066126336,3.2111153994596684,direct_da,direct
person,age_group,0_to_4,25.0,1298.0,0.037037037037037035,0.08349414640421973,4.645710936718269,direct_da,direct
person,age_group,5_to_14,80.0,1377.0,0.11851851851851852,0.08857583944423003,2.994267907428849,direct_da,direct
person,age_group,15_to_24,75.0,2105.0,0.1111111111111111,0.13540460568635018,2.429349457523908,direct_da,direct
person,age_group,25_to_34,150.0,4423.0,0.2222222222222222,0.2845104850122218,6.228826278999961,direct_da,direct
person,age_group,35_to_39,65.0,1502.0,0.0962962962962963,0.09661649298855012,0.03201966922538185,direct_da,direct
person,age_group,40_to_44,65.0,1368.0,0.0962962962962963,0.08799691238903898,0.8299383907257318,direct_da,direct
person,age_group,45_to_49,40.0,865.0,0.05925925925925926,0.05564132252669497,0.3617936732564289,direct_da,direct
person,age_group,50_to_54,40.0,1009.0,0.05925925925925926,0.06490415540975171,0.5644896150492449,direct_da,direct
person,age_group,55_to_59,45.0,958.0,0.06666666666666667,0.06162356876366911,0.5043097902997555,direct_da,direct
person,age_group,60_to_64,45.0,641.0,0.06666666666666667,0.04123247137527338,2.5434195291393284,direct_da,direct
person,age_group,65_to_69,15.0,0.0,0.022222222222222223,0.0,2.2222222222222223,direct_da,direct
person,age_group,70_to_74,20.0,0.0,0.02962962962962963,0.0,2.9629629629629632,direct_da,direct
person,age_group,75_to_79,10.0,0.0,0.014814814814814815,0.0,1.4814814814814816,direct_da,direct
person,age_group,80_to_84,0.0,0.0,0.0,0.0,0.0,direct_da,direct
person,age_group,85_plus,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,household_type,couple_with_children,70.0,1285.0,0.20588235294117646,0.14914113277623026,5.6741220164946204,direct_da,direct
household,household_type,couple_without_children,65.0,1928.0,0.19117647058823528,0.22376973073351902,3.2593260145283742,direct_da,direct
household,household_type,one_parent,15.0,415.0,0.04411764705882353,0.04816620241411328,0.40485553552897446,direct_da,direct
household,household_type,one_person,155.0,4401.0,0.45588235294117646,0.5107938718662952,5.491151892511875,direct_da,direct
household,household_type,other,35.0,587.0,0.10294117647058823,0.06812906220984215,3.481211426074608,direct_da,direct
household,household_size,1,155.0,4401.0,0.45588235294117646,0.5107938718662952,5.491151892511875,direct_da,direct
household,household_size,2,87.0,2597.0,0.25588235294117645,0.30141597028783657,4.553361734666011,direct_da,direct
household,household_size,3,42.0,802.0,0.12352941176470589,0.09308263695450325,3.0446774810202637,direct_da,direct
household,household_size,4,38.0,596.0,0.11176470588235295,0.06917363045496751,4.259107542738544,direct_da,direct
household,household_size,5plus,18.0,220.0,0.052941176470588235,0.0255338904363974,2.7407286034190834,direct_da,direct
person,education_level,no_certificate_or_diploma,20.0,346.0,0.04597701149425287,0.032138212892439164,1.3838798601813709,direct_da,direct
person,education_level,high_school_or_equivalent,50.0,1196.0,0.11494252873563218,0.1110904699981423,0.385205873748988,direct_da,direct
person,education_level,postsecondary_certificate_diploma_or_degree,365.0,9224.0,0.8390804597701149,0.8567713171094186,1.7690857339303645,direct_da,direct
person,labour_force_status,employed,405.0,9010.0,0.7105263157894737,0.7000233082122601,1.0503007577213563,direct_da,direct
person,labour_force_status,unemployed,35.0,1039.0,0.06140350877192982,0.08072410846088104,1.9320599688951223,direct_da,direct
person,labour_force_status,not_in_labour_force,130.0,2822.0,0.22807017543859648,0.21925258332685882,0.881759211173766,direct_da,direct
person,household_income,lt_20k,120.0,2177.0,0.21052631578947367,0.16913992696760158,4.13863888218721,direct_da,direct
person,household_income,20k_to_59k,275.0,7248.0,0.4824561403508772,0.5631264082044907,8.067026785361348,direct_da,direct
person,household_income,60k_to_99k,125.0,2499.0,0.21929824561403508,0.1941574081267967,2.5140837487238388,direct_da,direct
person,household_income,100k_plus,50.0,947.0,0.08771929824561403,0.07357625670111102,1.4143041544503008,direct_da,direct
household,tenure,owner,120.0,2381.0,0.3582089552238806,0.2763463324048282,8.186262281905238,direct_da,direct
household,tenure,renter_or_band,215.0,6235.0,0.6417910447761194,0.7236536675951718,8.186262281905243,direct_da,direct
household,dwelling_type,single_detached_house,0.0,7.0,0.0,0.0008127249506559852,0.08127249506559851,direct_da,direct
household,dwelling_type,apartment,330.0,8157.0,0.9428571428571428,0.9470567746429815,0.4199631785838709,direct_da,direct
household,dwelling_type,other_dwelling,20.0,449.0,0.05714285714285714,0.052130500406362475,0.5012356736494666,direct_da,direct
person,citizenship_status,canadian_citizen,530.0,12751.0,0.8346456692913385,0.8270740092106117,0.757166008072685,direct_da,direct
person,citizenship_status,not_canadian_citizen,105.0,2666.0,0.16535433070866143,0.17292599078938833,0.7571660080726905,direct_da,direct
person,immigrant_status,non_immigrant,485.0,10620.0,0.7578125,0.688849970811442,6.896252918855805,direct_da,direct
person,immigrant_status,immigrant,100.0,3273.0,0.15625,0.21229811247324382,5.604811247324381,direct_da,direct
person,immigrant_status,non_permanent_resident,55.0,1524.0,0.0859375,0.09885191671531426,1.2914416715314263,direct_da,direct
person,commute_mode,private_vehicle,50.0,0.0,0.30303030303030304,0.0,30.303030303030305,direct_da,direct
person,commute_mode,public_transit,35.0,1556.0,0.21212121212121213,0.9835651074589128,77.14438953377007,direct_da,direct
person,commute_mode,active_transport,80.0,0.0,0.48484848484848486,0.0,48.484848484848484,direct_da,direct
person,commute_mode,other_method,0.0,26.0,0.0,0.01643489254108723,1.643489254108723,direct_da,direct
person,commute_duration,lt_15_min,35.0,1397.0,0.21875,0.24448722436121806,2.573722436121806,direct_da,direct
