unit,attribute,tvd,mae_pp,max_abs_pp,seed_to_census_ratio,fit_rating,recommended_use
person,household_income,0.09890131014580045,4.945065507290022,9.890131014580048,26.53814432989691,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.09900383377201517,9.900383377201518,9.90038337720152,27.04736842105263,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,commute_duration,0.0991949597479874,3.9677983899194955,9.919495974798743,28.57,good,commute_duration is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.10114808328468573,6.743205552312383,10.114808328468575,36.27529411764706,moderate,"immigrant_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,education_level,0.10156201622391481,6.77080108159432,10.156201622391482,44.858333333333334,moderate,"education_level is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.10168415397514062,4.0673661590056245,8.169652668679944,26.57674418604651,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,education_level,0.10241235635996918,6.827490423997945,10.241235635996915,21.97142857142857,moderate,"education_level is usable, but should be reported with caution and discussed as a partial-strength result."
person,immigrant_status,0.10269847088158496,6.846564725438997,10.269847088158496,23.90232558139535,moderate,"immigrant_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,household_income,0.1032483172177058,5.16241586088529,10.324831721770577,33.43116883116883,moderate,"household_income is usable, but should be reported with caution and discussed as a partial-strength result."
person,labour_force_status,0.10331055434135156,6.887370289423438,10.331055434135157,37.30724637681159,moderate,"labour_force_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.10401353401003384,4.1605413604013535,8.333333333333332,31.744444444444444,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.10401353401003385,4.160541360401354,10.401353401003382,63.48888888888889,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.1041524408950113,1.388699211933484,3.2212095122168454,26.574358974358976,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,labour_force_status,0.1051714969825451,7.011433132169674,10.517149698254514,33.43116883116883,moderate,"labour_force_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,immigrant_status,0.10544915855350294,7.0299439035668625,10.544915855350295,33.15483870967742,moderate,"immigrant_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,labour_force_status,0.1072056074503905,7.1470404966927,10.720560745039053,31.014457831325302,moderate,"labour_force_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.10812358799758168,4.324943519903266,10.81235879975817,51.945454545454545,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.10896272864011657,1.452836381868221,4.611096883412627,29.057943925233644,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.10958047902395118,4.383219160958047,8.122191823876909,23.322448979591837,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,household_income,0.1102962195252454,5.51481097626227,11.029621952524538,24.28490566037736,moderate,"household_income is usable, but should be reported with caution and discussed as a partial-strength result."
person,immigrant_status,0.11309239505386616,7.539493003591077,11.309239505386614,31.145454545454545,moderate,"immigrant_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,immigrant_status,0.11465642242434514,7.643761494956343,11.465642242434516,19.892903225806453,moderate,"immigrant_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.11514426777854404,1.5352569037139208,4.524278028400115,16.990163934426228,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.11539302714524634,1.5385736952699511,4.349414640421974,31.092,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.11569424625077408,4.627769850030964,6.320508333108965,43.95384615384615,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,citizenship_status,0.11707400921061169,11.707400921061168,11.707400921061172,30.834,moderate,"citizenship_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,labour_force_status,0.11711105303677752,7.807403535785168,11.711105303677755,23.401818181818182,moderate,"labour_force_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,immigrant_status,0.11742139938287052,7.828093292191368,11.742139938287055,24.47142857142857,moderate,"immigrant_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.12199922809725972,1.6266563746301297,4.3737939019683525,25.91,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.123249462535592,1.6433261671412267,4.819277108433735,37.46024096385542,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,labour_force_status,0.12355271997696604,8.236847998464402,12.355271997696605,30.28470588235294,moderate,"labour_force_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.12450276598481924,1.6600368797975897,5.682747973755306,20.728,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.1271208297256968,5.084833189027872,7.448925077832835,30.073684210526316,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,citizenship_status,0.12814927802781595,12.814927802781595,12.814927802781598,33.15483870967742,moderate,"citizenship_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.12926943532158972,1.7235924709545294,9.284800555381596,29.332075471698115,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,household_income,0.13209192544587003,6.604596272293501,13.209192544587001,44.38275862068966,moderate,"household_income is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.13257476516596375,1.7676635355461834,5.12559383454424,22.694890510948905,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,citizenship_status,0.13338031551691798,13.338031551691799,13.338031551691799,27.778378378378378,moderate,"citizenship_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,immigrant_status,0.13430451626598738,8.953634417732491,13.430451626598739,28.03090909090909,moderate,"immigrant_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,labour_force_status,0.1359192499935255,9.0612833329017,13.59192499935255,21.451666666666668,moderate,"labour_force_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,citizenship_status,0.13601709864150602,13.601709864150601,13.601709864150601,25.068292682926828,moderate,"citizenship_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.13688014765921808,1.8250686354562409,4.356787099247263,31.726530612244897,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.1388017059536033,1.8506894127147109,5.660377358490567,29.332075471698115,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.13900395957516765,1.853386127668902,6.228826278999961,23.031111111111112,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.14102416712515498,1.8803222283353997,4.25531914893617,33.07659574468085,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.14243696127621253,1.8991594836828336,3.990415540975171,38.865,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.14368218410920544,5.747287364368217,8.333333333333332,47.61666666666667,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,education_level,0.14490691032975753,9.660460688650502,14.490691032975755,36.49491525423729,moderate,"education_level is usable, but should be reported with caution and discussed as a partial-strength result."
person,household_income,0.14521596044329665,7.260798022164833,14.521596044329666,38.42089552238806,moderate,"household_income is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.1465377249259046,1.9538363323453947,6.75293529367501,29.332075471698115,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,immigrant_status,0.14668129611264677,9.778753074176452,14.66812961126468,37.149397590361446,moderate,"immigrant_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,citizenship_status,0.14707400921061164,14.707400921061165,14.707400921061167,61.668,moderate,"citizenship_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.14724315044427655,1.9632420059236873,4.988070102606847,26.127731092436974,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.14771729341813075,1.9695639122417434,5.596714379205612,33.79565217391304,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,immigrant_status,0.14830943027090138,9.887295351393426,14.830943027090138,27.778378378378378,moderate,"immigrant_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,immigrant_status,0.14835933151413946,9.89062210094263,14.835933151413949,35.853488372093025,moderate,"immigrant_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.14945417690379145,1.9927223587172194,7.719341184149012,37.917073170731705,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.15273510870963597,2.03646811612848,5.349414640421974,31.092,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.15412979951323147,6.165191980529259,15.41297995132315,26.57674418604651,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.15439810452061065,6.175924180824426,12.96545596510595,43.95384615384615,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,labour_force_status,0.15771412178839728,10.514274785893152,15.771412178839729,39.60307692307693,moderate,"labour_force_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.15877293864693237,6.350917545877295,15.877293864693234,32.651428571428575,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.15981121636726997,6.392448654690799,12.903225806451612,36.86451612903226,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,citizenship_status,0.160407342543945,16.0407342543945,16.040734254394508,36.707142857142856,moderate,"citizenship_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.164283214160708,6.5713285664283205,13.651932596629829,40.81428571428572,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.164283214160708,6.5713285664283205,10.16300815040752,40.81428571428572,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.1678579496358787,2.2381059951450495,5.9872099160125245,24.481889763779527,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.16912105005505237,2.254947334067365,8.970529020702699,40.37922077922078,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,labour_force_status,0.17339441330672722,11.559627553781816,17.339441330672724,32.584810126582276,moderate,"labour_force_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.17889178722101703,2.3852238296135604,10.347600225360113,26.80344827586207,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.18459618633105568,7.383847453242227,18.459618633105567,49.68695652173913,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.18813758428186683,2.5085011237582244,6.710070378126891,25.485245901639345,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.18909295624240066,2.5212394165653422,8.150296621522934,23.377443609022556,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.19440190759537979,7.7760763038151905,16.330504025201257,35.7125,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.19487716708866842,2.598362227848912,6.593406593406594,34.167032967032966,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,immigrant_status,0.1969144869404742,13.12763246269828,19.69144869404742,24.866129032258065,moderate,"immigrant_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.20087279178262138,2.6783038904349517,6.315789473684211,32.72842105263158,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.20663072494532359,2.7550763326043146,5.224414640421974,48.58125,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,labour_force_status,0.21925258332685885,14.616838888457256,21.925258332685882,29.25227272727273,moderate,"labour_force_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.22986439663658556,3.064858621821141,13.12198520664299,34.934831460674154,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,immigrant_status,0.2378695786545792,15.85797191030528,23.786957865457918,60.45882352941177,moderate,"immigrant_status is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.24309809240462021,9.723923696184809,18.044495974798743,35.7125,moderate,"commute_duration is usable, but should be reported with caution and discussed as a partial-strength result."
person,age_group,0.24862870308644142,3.315049374485886,14.814684864858545,47.10909090909091,moderate,"age_group is usable, but should be reported with caution and discussed as a partial-strength result."
person,commute_duration,0.2531363410275777,10.125453641103107,17.418897260652503,30.073684210526316,weak,commute_duration is currently weak and should be framed as a limitation or refinement target.
person,commute_duration,0.255512775638782,10.220511025551279,25.551277563878195,81.62857142857143,weak,commute_duration is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.5161290322580646,25.80645161290323,49.969413971697726,10.206451612903226,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.5333333333333333,26.666666666666668,51.68984407922461,10.546666666666667,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.5405405405405406,27.027027027027028,52.41056479994533,8.551351351351352,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.5511326750264804,27.55663375132402,55.113267502648036,8.551351351351352,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.5555555555555557,27.777777777777786,53.912066301446835,11.718518518518518,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.56,28.000000000000004,54.35651074589127,12.656,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.6086956521739131,30.434782608695656,59.226075963282575,13.756521739130434,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.6200000000000001,31.000000000000007,60.35651074589128,6.328,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.6218629797993382,31.093148989966913,62.186297979933826,6.731914893617021,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.6287263977814934,31.43631988907467,62.87263977814934,10.206451612903226,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.6428571428571429,32.142857142857146,62.64222503160557,11.3,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.6857142857142858,34.28571428571429,66.92793931731985,9.04,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.6923076923076924,34.61538461538462,67.58727997666051,8.112820512820512,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.7000000000000001,35.0,68.35651074589128,10.546666666666667,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.705787329681135,35.28936648405675,70.5787329681135,8.78888888888889,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.7069693627780617,35.34846813890308,70.69693627780617,6.731914893617021,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.7142857142857143,35.714285714285715,69.78508217446272,9.04,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.7255005913298805,36.27502956649403,72.55005913298805,10.206451612903226,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.7317073170731708,36.585365853658544,71.52724245320834,7.717073170731707,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.7335651074589128,36.67825537294564,73.35651074589128,19.775,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.7391304347826088,36.95652173913044,72.26955422415216,13.756521739130434,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.7560975609756099,37.804878048780495,73.96626684345226,7.717073170731707,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.7692307692307693,38.46153846153847,75.2795876689682,12.169230769230769,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.7714285714285715,38.57142857142858,75.49936788874842,9.04,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.787878787878788,39.3939393939394,77.14438953377007,9.587878787878788,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.8148148148148148,40.74074074074074,79.83799222737275,11.718518518518518,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.8222747848782677,41.113739243913386,82.22747848782677,10.206451612903226,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.8437500000000001,42.18750000000001,82.73151074589128,9.8875,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.8461538461538461,42.30769230769231,82.9718953612759,12.169230769230769,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
person,commute_mode,0.8750000000000001,43.75000000000001,85.85651074589128,19.775,weak,commute_mode is currently weak and should be framed as a limitation or refinement target.
